SalesOrderID,Country,OrderDate,SalesChannelCode,ProdID,StyleName,CustomerAccountNumber,StoreKey,ProductLabel,ProductName,ProductDescription,Manufacturer,BrandName,Class,Color,StockType,Units,SalesAmount,RePurch,NSAT,SubCategory,Category,Sale Size
SO5171211,United States,"Wednesday, December 24, 2014",S,2146,Product0805031,AW00000361,86,805031,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",Adventure Works,Adventure Works,Deluxe,Silver,Low,1,"$1,650.00 ",3,4,Coffee Machines,Home Appliances,Medium
SO5899614,United States,"Thursday, July 31, 2014",S,2134,Product0805019,AW00000418,44,805019,Contoso Coffee Maker Super-Auto 12C X1250 Grey,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine","Contoso, Ltd",Contoso,Deluxe,Grey,Low,3,"$4,950.00 ",2,4,Coffee Machines,Home Appliances,Medium
SO5022120,United States,"Sunday, May 25, 2014",S,2140,Product0805025,AW00000527,86,805025,Adventure Works Coffee Maker Super-Auto 12C X125 Black,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",Adventure Works,Adventure Works,Deluxe,Black,Low,1,"$1,650.00 ",3,3,Coffee Machines,Home Appliances,Medium
SO5523324,United States,"Monday, May 19, 2014",S,2170,Product0805055,AW00000004,287,805055,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine","Fabrikam, Inc.",Fabrikam,Deluxe,Silver,Low,1,"$1,650.00 ",5,4,Coffee Machines,Home Appliances,Medium
SO5115113,United States,"Monday, March 24, 2014",S,2182,Product0805067,AW00000523,48,805067,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine","Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,1,"$1,650.00 ",2,1,Coffee Machines,Home Appliances,Medium
SO5174520,United States,"Saturday, December 21, 2013",S,2170,Product0805055,AW00000097,233,805055,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine","Fabrikam, Inc.",Fabrikam,Deluxe,Silver,Low,1,"$1,650.00 ",5,3,Coffee Machines,Home Appliances,Medium
SO5021417,United States,"Friday, November 29, 2013",S,2176,Product0805061,AW00000258,195,805061,Fabrikam Coffee Maker Super-Auto 12C X125 White,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine","Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,3,"$4,950.00 ",2,4,Coffee Machines,Home Appliances,Medium
SO7194822,United States,"Tuesday, October 20, 2015",S,318,Product0205027,AW00000170,21,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,996.00 ",3,3,Car Video,TV and Video,Medium
SO7194310,United States,"Saturday, October 3, 2015",S,303,Product0205012,AW00000055,42,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,5,"$4,345.00 ",4,4,Car Video,TV and Video,Medium
SO693938,United States,"Tuesday, August 25, 2015",S,334,Product0205043,AW00000018,100,205043,SV Car Video LCD9.2W X9280 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Brown,Low,3,"$2,997.00 ",3,3,Car Video,TV and Video,Medium
SO589764,United States,"Thursday, March 5, 2015",S,319,Product0205028,AW00000216,215,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,2,"$1,738.00 ",4,3,Car Video,TV and Video,Medium
SO4909119,United States,"Sunday, February 1, 2015",S,302,Product0205011,AW00000206,304,205011,SV Car Video LCD9.2W X9280 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Black,Low,3,"$2,997.00 ",2,3,Car Video,TV and Video,Medium
SO5073845,United States,"Thursday, October 2, 2014",S,319,Product0205028,AW00000130,155,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,476.00 ",3,4,Car Video,TV and Video,Medium
SO4876613,United States,"Wednesday, September 24, 2014",S,303,Product0205012,AW00000081,34,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,5,"$4,345.00 ",2,4,Car Video,TV and Video,Medium
SO487674,United States,"Saturday, August 30, 2014",S,335,Product0205044,AW00000437,277,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,5,"$4,345.00 ",2,3,Car Video,TV and Video,Medium
SO4873520,United States,"Sunday, August 3, 2014",S,303,Product0205012,AW00000670,304,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,5,"$4,345.00 ",2,3,Car Video,TV and Video,Medium
SO4907625,United States,"Thursday, July 31, 2014",S,302,Product0205011,AW00000167,49,205011,SV Car Video LCD9.2W X9280 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Black,Low,5,"$4,995.00 ",3,5,Car Video,TV and Video,Medium
SO5184227,United States,"Tuesday, July 15, 2014",S,303,Product0205012,AW00000257,23,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,3,"$2,607.00 ",4,4,Car Video,TV and Video,Medium
SO495276,United States,"Friday, July 11, 2014",S,302,Product0205011,AW00000648,224,205011,SV Car Video LCD9.2W X9280 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Black,Low,2,"$1,998.00 ",3,3,Car Video,TV and Video,Medium
SO5074732,United States,"Sunday, July 6, 2014",S,319,Product0205028,AW00000075,119,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,5,"$4,345.00 ",4,4,Car Video,TV and Video,Medium
SO494905,United States,"Wednesday, June 25, 2014",S,335,Product0205044,AW00000024,217,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,5,"$4,345.00 ",5,2,Car Video,TV and Video,Medium
SO4875120,United States,"Friday, June 20, 2014",S,302,Product0205011,AW00000618,240,205011,SV Car Video LCD9.2W X9280 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Black,Low,3,"$2,997.00 ",3,4,Car Video,TV and Video,Medium
SO518497,United States,"Monday, March 24, 2014",S,303,Product0205012,AW00000529,193,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,4,"$3,476.00 ",5,4,Car Video,TV and Video,Medium
SO474177,United States,"Monday, March 24, 2014",S,319,Product0205028,AW00000187,227,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,476.00 ",2,4,Car Video,TV and Video,Medium
SO483611,United States,"Tuesday, February 18, 2014",S,318,Product0205027,AW00000575,225,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,3,"$2,997.00 ",3,3,Car Video,TV and Video,Medium
SO5073843,United States,"Monday, February 17, 2014",S,335,Product0205044,AW00000130,271,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,5,"$4,345.00 ",5,4,Car Video,TV and Video,Medium
SO518284,United States,"Sunday, January 5, 2014",S,318,Product0205027,AW00000079,34,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,996.00 ",2,3,Car Video,TV and Video,Medium
SO4635625,United States,"Thursday, January 2, 2014",S,334,Product0205043,AW00000091,111,205043,SV Car Video LCD9.2W X9280 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Brown,Low,3,"$2,997.00 ",3,3,Car Video,TV and Video,Medium
SO503041,United States,"Sunday, December 22, 2013",S,319,Product0205028,AW00000079,128,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,476.00 ",1,4,Car Video,TV and Video,Medium
SO4837844,United States,"Wednesday, December 18, 2013",S,302,Product0205011,AW00000003,66,205011,SV Car Video LCD9.2W X9280 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Black,Low,5,"$4,995.00 ",5,3,Car Video,TV and Video,Medium
SO4698022,United States,"Friday, December 6, 2013",S,318,Product0205027,AW00000527,129,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,5,"$4,995.00 ",4,3,Car Video,TV and Video,Medium
SO480903,United States,"Thursday, December 5, 2013",S,318,Product0205027,AW00000135,10,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,2,"$1,998.00 ",5,4,Car Video,TV and Video,Medium
SO4799244,United States,"Saturday, November 16, 2013",S,303,Product0205012,AW00000487,192,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,4,"$3,476.00 ",3,5,Car Video,TV and Video,Medium
SO4533817,United States,"Saturday, November 9, 2013",S,335,Product0205044,AW00000433,41,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,3,"$2,607.00 ",3,4,Car Video,TV and Video,Medium
SO4797022,United States,"Sunday, October 6, 2013",S,335,Product0205044,AW00000697,165,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,4,"$3,476.00 ",3,3,Car Video,TV and Video,Medium
SO450638,United States,"Saturday, October 5, 2013",S,318,Product0205027,AW00000486,191,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,996.00 ",2,4,Car Video,TV and Video,Medium
SO474354,United States,"Thursday, August 1, 2013",S,318,Product0205027,AW00000075,129,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,5,"$4,995.00 ",3,3,Car Video,TV and Video,Medium
SO476981,United States,"Friday, July 12, 2013",S,303,Product0205012,AW00000506,157,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,4,"$3,476.00 ",3,3,Car Video,TV and Video,Medium
SO4579816,United States,"Friday, June 28, 2013",S,335,Product0205044,AW00000203,21,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,3,"$2,607.00 ",2,4,Car Video,TV and Video,Medium
SO4697021,United States,"Saturday, April 27, 2013",S,303,Product0205012,AW00000258,50,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,2,"$1,738.00 ",3,3,Car Video,TV and Video,Medium
SO4765815,United States,"Friday, January 25, 2013",S,303,Product0205012,AW00000004,163,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,4,"$3,476.00 ",4,4,Car Video,TV and Video,Medium
SO4604221,United States,"Saturday, December 1, 2012",S,303,Product0205012,AW00000001,34,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,3,"$2,607.00 ",4,4,Car Video,TV and Video,Medium
SO441301,United States,"Wednesday, November 28, 2012",S,318,Product0205027,AW00000602,159,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,2,"$1,998.00 ",3,4,Car Video,TV and Video,Medium
SO457984,United States,"Wednesday, October 31, 2012",S,319,Product0205028,AW00000203,312,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,5,"$4,345.00 ",2,2,Car Video,TV and Video,Medium
SO436591,United States,"Friday, August 24, 2012",S,303,Product0205012,AW00000676,260,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,2,"$1,738.00 ",3,4,Car Video,TV and Video,Medium
SO447711,United States,"Sunday, August 12, 2012",S,318,Product0205027,AW00000091,122,205027,SV Car Video LCD9.2W X9280 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Silver,Low,5,"$4,995.00 ",4,4,Car Video,TV and Video,Medium
SO440955,United States,"Thursday, June 14, 2012",S,303,Product0205012,AW00000581,31,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,2,"$1,738.00 ",5,4,Car Video,TV and Video,Medium
SO4476710,United States,"Friday, May 25, 2012",S,319,Product0205028,AW00000453,286,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,4,"$3,476.00 ",5,4,Car Video,TV and Video,Medium
SO447972,United States,"Thursday, May 24, 2012",S,303,Product0205012,AW00000054,256,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,3,"$2,607.00 ",5,3,Car Video,TV and Video,Medium
SO436809,United States,"Monday, January 30, 2012",S,302,Product0205011,AW00000491,251,205011,SV Car Video LCD9.2W X9280 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions",Southridge Video,Southridge Video,Deluxe,Black,Low,5,"$4,995.00 ",5,2,Car Video,TV and Video,Medium
SO441299,United States,"Friday, January 20, 2012",S,303,Product0205012,AW00000054,294,205012,SV Car Video LCD9.2W X9281 Black,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Black,Low,2,"$1,738.00 ",3,5,Car Video,TV and Video,Medium
SO4450611,United States,"Saturday, December 17, 2011",S,335,Product0205044,AW00000584,286,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,3,"$2,607.00 ",4,3,Car Video,TV and Video,Medium
SO4477124,United States,"Tuesday, December 13, 2011",S,319,Product0205028,AW00000091,283,205028,SV Car Video LCD9.2W X9281 Silver,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Silver,Low,2,"$1,738.00 ",4,7,Car Video,TV and Video,Medium
SO652483,United States,"Sunday, November 8, 2015",S,1765,Product0702059,AW00000170,153,702059,MGS Age of Empires Expansion: The Rise of Rome X900,Age of Empires Expansion: The Rise of Rome,Tailspin Toys,Tailspin Toys,Deluxe,Blue,Low,5,"$2,994.00 ",5,3,Download Games,Games and Toys,Medium
SO611731,United States,"Sunday, October 18, 2015",S,1765,Product0702059,AW00000676,309,702059,MGS Age of Empires Expansion: The Rise of Rome X900,Age of Empires Expansion: The Rise of Rome,Tailspin Toys,Tailspin Toys,Deluxe,Blue,Low,4,"$2,395.20 ",2,3,Download Games,Games and Toys,Medium
SO694437,United States,"Sunday, April 26, 2015",S,1765,Product0702059,AW00000062,248,702059,MGS Age of Empires Expansion: The Rise of Rome X900,Age of Empires Expansion: The Rise of Rome,Tailspin Toys,Tailspin Toys,Deluxe,Blue,Low,2,"$1,197.60 ",5,5,Download Games,Games and Toys,Medium
SO6119319,United States,"Sunday, October 11, 2015",S,1182,Product0405039,AW00000004,18,405039,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,1,"$1,560.00 ",4,4,Camcorders,Cameras and camcorders,Medium
SO7177920,United States,"Friday, August 28, 2015",S,1157,Product0405014,AW00000149,73,405014,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Orange,Low,2,"$3,160.00 ",5,4,Camcorders,Cameras and camcorders,Medium
SO6526316,United States,"Friday, May 1, 2015",S,1207,Product0405064,AW00000542,242,405064,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,3,"$4,560.00 ",4,4,Camcorders,Cameras and camcorders,Medium
SO694216,United States,"Sunday, February 8, 2015",S,1207,Product0405064,AW00000199,129,405064,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,1,"$1,520.00 ",1,2,Camcorders,Cameras and camcorders,Medium
SO631583,United States,"Sunday, February 1, 2015",S,1158,Product0405015,AW00000289,254,405015,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Low,1,"$1,560.00 ",4,3,Camcorders,Cameras and camcorders,Medium
SO5110135,United States,"Friday, January 30, 2015",S,1229,Product0405086,AW00000618,272,405086,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Low,2,"$3,120.00 ",4,1,Camcorders,Cameras and camcorders,Medium
SO7178711,United States,"Friday, January 9, 2015",S,1156,Product0405013,AW00000509,216,405013,Fabrikam Independent Filmmaker 1'' 25mm X400 Black,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Low,1,"$1,600.00 ",5,1,Camcorders,Cameras and camcorders,Medium
SO7181825,United States,"Tuesday, December 16, 2014",S,1231,Product0405088,AW00000672,175,405088,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Low,2,"$3,000.00 ",5,4,Camcorders,Cameras and camcorders,Medium
SO5907127,United States,"Sunday, November 23, 2014",S,1207,Product0405064,AW00000170,307,405064,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,1,"$1,520.00 ",2,4,Camcorders,Cameras and camcorders,Medium
SO5353815,United States,"Friday, October 31, 2014",S,1206,Product0405063,AW00000311,172,405063,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,1,"$1,560.00 ",5,4,Camcorders,Cameras and camcorders,Medium
